order_id,order_date,customer_id,region,category,product,quantity,unit_price,revenue,cost,profit,customer_feedback
ORD01455,2025-11-13,CUST0169,North,Sports,Dumbbell Set,4,93.16,372.64,167.71,204.93,"Delivery was on time, product is fine."
ORD01015,2025-11-13,CUST0348,Central,Beauty,Perfume,1,397.03,397.03,252.31,144.72,"I absolutely love this product, works perfectly!"
ORD00306,2025-11-13,CUST0055,Central,Electronics,Wireless Earbuds,4,324.51,1298.04,806.34,491.7,"The product is okay, does what it says."
ORD00447,2025-11-13,CUST0100,West,Home & Kitchen,Air Fryer,2,418.49,836.98,581.2,255.78,"The product is okay, does what it says."
ORD00054,2025-11-13,CUST0356,Central,Home & Kitchen,Cookware Set,3,301.0,903.0,506.37,396.63,"Superb build quality, exceeded my expectations."
ORD00462,2025-11-13,CUST0008,North,Sports,Yoga Mat,2,56.73,113.46,66.38,47.08,"Amazing experience, customer service was fantastic."
ORD00137,2025-11-13,CUST0371,West,Apparel,Sneakers,5,113.22,566.1,360.54,205.56,"Delivery was on time, product is fine."
ORD01261,2025-11-13,CUST0090,South,Sports,Running Shoes,1,124.04,124.04,74.1,49.94,"Not worth the money, quite unhappy with this purchase."
ORD01334,2025-11-14,CUST0188,East,Beauty,Lipstick,1,446.16,446.16,315.75,130.41,"Great quality and fast delivery, highly recommend."
ORD01061,2025-11-14,CUST0286,South,Sports,Yoga Mat,4,364.97,1459.88,833.8,626.08,"Great quality and fast delivery, highly recommend."
ORD01388,2025-11-14,CUST0165,Central,Beauty,Lipstick,2,12.14,24.28,12.92,11.36,Decent quality for the price point.
ORD00897,2025-11-14,CUST0041,East,Beauty,Lipstick,3,341.72,1025.16,614.25,410.91,"Amazing experience, customer service was fantastic."
ORD00037,2025-11-15,CUST0103,Central,Apparel,Sneakers,4,490.43,1961.72,1240.64,721.08,"Delivery was on time, product is fine."
ORD00574,2025-11-15,CUST0151,North,Electronics,Wireless Earbuds,2,316.46,632.92,438.28,194.64,"I absolutely love this product, works perfectly!"
ORD01474,2025-11-15,CUST0161,East,Apparel,Sneakers,4,276.51,1106.04,788.67,317.37,"Amazing experience, customer service was fantastic."
ORD00708,2025-11-15,CUST0314,East,Sports,Running Shoes,5,127.11,635.55,339.63,295.92,"Great quality and fast delivery, highly recommend."
ORD00413,2025-11-15,CUST0208,Central,Apparel,T-Shirt,4,246.76,987.04,692.38,294.66,"Excellent value for money, will buy again."
ORD00454,2025-11-16,CUST0297,West,Sports,Yoga Mat,3,473.91,1421.73,810.48,611.25,"Delivery was on time, product is fine."
ORD00790,2025-11-16,CUST0296,West,Sports,Cycling Helmet,5,302.23,1511.15,845.95,665.2,"Very disappointed, the product broke in a week."
ORD00651,2025-11-16,CUST0396,East,Home & Kitchen,Vacuum Cleaner,5,349.53,1747.65,1304.11,443.54,"Superb build quality, exceeded my expectations."
ORD00511,2025-11-16,CUST0150,East,Electronics,Wireless Earbuds,5,306.14,1530.7,1039.51,491.19,"Great quality and fast delivery, highly recommend."
ORD00401,2025-11-16,CUST0166,West,Sports,Dumbbell Set,4,249.36,997.44,569.11,428.33,"Superb build quality, exceeded my expectations."
ORD01371,2025-11-16,CUST0192,West,Apparel,Denim Jacket,5,131.88,659.4,382.23,277.17,Decent quality for the price point.
ORD00654,2025-11-16,CUST0070,Central,Beauty,Lipstick,4,168.18,672.72,354.81,317.91,"I absolutely love this product, works perfectly!"
ORD01099,2025-11-16,CUST0026,Central,Apparel,Hoodie,3,418.3,1254.9,735.72,519.18,Decent quality for the price point.
ORD00261,2025-11-16,CUST0166,Central,Apparel,T-Shirt,2,15.74,31.48,18.15,13.33,"I absolutely love this product, works perfectly!"
ORD00688,2025-11-17,CUST0208,North,Sports,Running Shoes,3,208.55,625.65,393.42,232.23,"Superb build quality, exceeded my expectations."
ORD01231,2025-11-17,CUST0371,North,Apparel,Hoodie,1,328.62,328.62,178.69,149.93,"Amazing experience, customer service was fantastic."
ORD00643,2025-11-17,CUST0135,West,Electronics,Wireless Earbuds,4,474.77,1899.08,1259.75,639.33,"Amazing experience, customer service was fantastic."
ORD00187,2025-11-17,CUST0188,West,Electronics,Bluetooth Speaker,5,423.73,2118.65,1015.73,1102.92,"Amazing experience, customer service was fantastic."
ORD01293,2025-11-17,CUST0008,North,Sports,Running Shoes,2,281.38,562.76,342.68,220.08,"I absolutely love this product, works perfectly!"
ORD00922,2025-11-17,CUST0374,Central,Electronics,Bluetooth Speaker,1,345.87,345.87,236.47,109.4,"Excellent value for money, will buy again."
ORD01453,2025-11-17,CUST0279,East,Sports,Cycling Helmet,2,353.73,707.46,470.4,237.06,"I absolutely love this product, works perfectly!"
ORD01311,2025-11-17,CUST0040,South,Beauty,Perfume,1,320.66,320.66,179.33,141.33,"Not worth the money, quite unhappy with this purchase."
ORD01238,2025-11-18,CUST0349,Central,Sports,Yoga Mat,4,445.21,1780.84,1258.03,522.81,Bad customer support and low quality product.
ORD00668,2025-11-18,CUST0371,Central,Beauty,Perfume,5,382.42,1912.1,888.42,1023.68,"Poor quality, would not recommend this to anyone."
ORD01206,2025-11-18,CUST0296,South,Beauty,Perfume,5,446.73,2233.65,1543.82,689.83,"Superb build quality, exceeded my expectations."
ORD01088,2025-11-18,CUST0236,Central,Electronics,Smartwatch,4,201.13,804.52,570.46,234.06,Bad customer support and low quality product.
ORD01382,2025-11-18,CUST0360,West,Sports,Dumbbell Set,3,21.32,63.96,29.76,34.2,"Not worth the money, quite unhappy with this purchase."
ORD00947,2025-11-18,CUST0163,East,Apparel,T-Shirt,2,343.32,686.64,482.53,204.11,"Very satisfied with the purchase, five stars."
ORD00917,2025-11-19,CUST0272,Central,Electronics,Bluetooth Speaker,1,113.49,113.49,61.73,51.76,"I absolutely love this product, works perfectly!"
ORD01457,2025-11-19,CUST0188,North,Electronics,Wireless Earbuds,3,245.5,736.5,455.31,281.19,"Terrible experience, delivery was late and item was damaged."
ORD00622,2025-11-19,CUST0216,East,Home & Kitchen,Blender,2,295.21,590.42,407.0,183.42,"Not worth the money, quite unhappy with this purchase."
ORD00293,2025-11-19,CUST0390,North,Apparel,Hoodie,4,373.04,1492.16,813.05,679.11,"I absolutely love this product, works perfectly!"
ORD01187,2025-11-19,CUST0275,West,Beauty,Lipstick,3,18.99,56.97,30.97,26.0,Decent quality for the price point.
ORD01194,2025-11-19,CUST0373,South,Sports,Yoga Mat,1,19.81,19.81,10.42,9.39,"Great quality and fast delivery, highly recommend."
ORD00123,2025-11-20,CUST0316,West,Beauty,Perfume,4,400.3,1601.2,951.84,649.36,"I absolutely love this product, works perfectly!"
ORD01123,2025-11-20,CUST0256,West,Home & Kitchen,Blender,3,371.04,1113.12,659.84,453.28,"Amazing experience, customer service was fantastic."
ORD01100,2025-11-20,CUST0010,North,Beauty,Perfume,5,488.27,2441.35,1286.71,1154.64,"Excellent value for money, will buy again."
ORD00849,2025-11-20,CUST0386,Central,Home & Kitchen,Vacuum Cleaner,2,99.63,199.26,111.49,87.77,"Amazing experience, customer service was fantastic."
ORD01050,2025-11-20,CUST0195,East,Home & Kitchen,Vacuum Cleaner,2,257.39,514.78,368.65,146.13,"Superb build quality, exceeded my expectations."
ORD00367,2025-11-20,CUST0177,Central,Sports,Dumbbell Set,1,166.12,166.12,119.78,46.34,"Superb build quality, exceeded my expectations."
ORD00029,2025-11-20,CUST0192,Central,Electronics,Laptop Stand,1,147.08,147.08,84.33,62.75,Decent quality for the price point.
ORD00711,2025-11-20,CUST0321,North,Beauty,Face Serum,3,474.1,1422.3,813.47,608.83,Decent quality for the price point.
ORD00987,2025-11-20,CUST0132,North,Home & Kitchen,Cookware Set,3,98.81,296.43,196.71,99.72,"Excellent value for money, will buy again."
ORD00194,2025-11-21,CUST0223,South,Sports,Yoga Mat,1,488.24,488.24,317.46,170.78,"Amazing experience, customer service was fantastic."
ORD01091,2025-11-21,CUST0250,East,Electronics,Bluetooth Speaker,1,389.83,389.83,269.41,120.42,"Very satisfied with the purchase, five stars."
ORD00691,2025-11-21,CUST0289,North,Apparel,Hoodie,2,143.14,286.28,198.9,87.38,"Very satisfied with the purchase, five stars."
ORD00717,2025-11-21,CUST0313,East,Sports,Cycling Helmet,4,383.64,1534.56,959.84,574.72,"I absolutely love this product, works perfectly!"
ORD00991,2025-11-21,CUST0268,Central,Apparel,Hoodie,1,468.7,468.7,284.05,184.65,"Amazing experience, customer service was fantastic."
ORD00713,2025-11-22,CUST0267,Central,Electronics,Wireless Earbuds,3,288.05,864.15,486.6,377.55,Bad customer support and low quality product.
ORD01052,2025-11-22,CUST0186,East,Sports,Running Shoes,2,192.02,384.04,224.54,159.5,"Great quality and fast delivery, highly recommend."
ORD00062,2025-11-22,CUST0289,North,Electronics,Wireless Earbuds,2,383.6,767.2,547.04,220.16,"Very satisfied with the purchase, five stars."
ORD01307,2025-11-22,CUST0220,Central,Sports,Cycling Helmet,4,75.34,301.36,147.64,153.72,"Excellent value for money, will buy again."
ORD01465,2025-11-23,CUST0287,West,Beauty,Perfume,4,484.23,1936.92,1363.88,573.04,"Amazing experience, customer service was fantastic."
ORD00269,2025-11-23,CUST0051,East,Home & Kitchen,Blender,3,82.06,246.18,146.81,99.37,"Great quality and fast delivery, highly recommend."
ORD01075,2025-11-23,CUST0116,Central,Electronics,Wireless Earbuds,2,284.31,568.62,257.31,311.31,"Amazing experience, customer service was fantastic."
ORD00069,2025-11-23,CUST0117,South,Sports,Yoga Mat,1,65.99,65.99,37.9,28.09,"Poor quality, would not recommend this to anyone."
ORD00283,2025-11-23,CUST0370,North,Home & Kitchen,Cookware Set,2,415.95,831.9,447.88,384.02,"I absolutely love this product, works perfectly!"
ORD00204,2025-11-23,CUST0314,West,Apparel,Denim Jacket,4,375.41,1501.64,766.95,734.69,"Very disappointed, the product broke in a week."
ORD01386,2025-11-23,CUST0346,North,Sports,Dumbbell Set,2,97.33,194.66,137.77,56.89,"Great quality and fast delivery, highly recommend."
ORD00122,2025-11-23,CUST0008,North,Beauty,Face Serum,3,423.94,1271.82,862.68,409.14,Decent quality for the price point.
ORD01245,2025-11-24,CUST0155,Central,Beauty,Face Serum,3,361.11,1083.33,681.82,401.51,"Excellent value for money, will buy again."
ORD00720,2025-11-24,CUST0384,North,Apparel,Sneakers,4,184.47,737.88,506.68,231.2,"Superb build quality, exceeded my expectations."
ORD01367,2025-11-24,CUST0246,East,Electronics,Laptop Stand,3,54.42,163.26,106.15,57.11,"I absolutely love this product, works perfectly!"
ORD00242,2025-11-24,CUST0387,North,Home & Kitchen,Blender,3,404.4,1213.2,552.49,660.71,"Very disappointed, the product broke in a week."
ORD01048,2025-11-24,CUST0220,North,Sports,Running Shoes,3,425.72,1277.16,582.54,694.62,"The product is okay, does what it says."
ORD01210,2025-11-25,CUST0078,North,Apparel,Denim Jacket,4,113.89,455.56,209.04,246.52,"Superb build quality, exceeded my expectations."
ORD00549,2025-11-25,CUST0373,East,Home & Kitchen,Blender,2,206.88,413.76,257.92,155.84,"I absolutely love this product, works perfectly!"
ORD00250,2025-11-25,CUST0194,Central,Home & Kitchen,Blender,2,241.72,483.44,360.24,123.2,"Very satisfied with the purchase, five stars."
ORD01067,2025-11-25,CUST0342,Central,Home & Kitchen,Blender,5,176.19,880.95,425.78,455.17,"Very satisfied with the purchase, five stars."
ORD01168,2025-11-26,CUST0040,East,Sports,Dumbbell Set,2,72.65,145.3,97.6,47.7,"Superb build quality, exceeded my expectations."
ORD00021,2025-11-26,CUST0339,Central,Beauty,Face Serum,5,191.61,958.05,664.73,293.32,"Very disappointed, the product broke in a week."
ORD00362,2025-11-26,CUST0252,South,Sports,Dumbbell Set,4,215.5,862.0,517.22,344.78,"It's an average product, nothing special."
ORD00982,2025-11-26,CUST0110,South,Home & Kitchen,Blender,4,147.43,589.72,394.72,195.0,"Very satisfied with the purchase, five stars."
ORD00203,2025-11-27,CUST0010,South,Apparel,Sneakers,3,102.13,306.39,170.54,135.85,Decent quality for the price point.
ORD00287,2025-11-27,CUST0162,South,Electronics,Bluetooth Speaker,4,81.15,324.6,215.22,109.38,"Delivery was on time, product is fine."
ORD00559,2025-11-27,CUST0216,North,Electronics,Wireless Earbuds,4,128.67,514.68,242.88,271.8,"The product is okay, does what it says."
ORD00482,2025-11-27,CUST0142,North,Beauty,Hair Dryer,4,462.88,1851.52,1089.07,762.45,"Superb build quality, exceeded my expectations."
ORD00513,2025-11-27,CUST0067,Central,Beauty,Hair Dryer,2,81.21,162.42,97.73,64.69,"Superb build quality, exceeded my expectations."
ORD00236,2025-11-27,CUST0163,West,Apparel,Denim Jacket,2,180.49,360.98,211.21,149.77,"The product is okay, does what it says."
ORD00282,2025-11-27,CUST0394,East,Home & Kitchen,Blender,5,185.77,928.85,642.14,286.71,"Very satisfied with the purchase, five stars."
ORD00815,2025-11-28,CUST0354,East,Electronics,Wireless Earbuds,3,317.65,952.95,533.24,419.71,"I absolutely love this product, works perfectly!"
ORD00645,2025-11-28,CUST0119,East,Sports,Running Shoes,5,372.39,1861.95,955.72,906.23,"Poor quality, would not recommend this to anyone."
ORD00416,2025-11-28,CUST0131,West,Beauty,Lipstick,2,452.56,905.12,571.27,333.85,"Delivery was on time, product is fine."
ORD00758,2025-11-28,CUST0206,West,Beauty,Lipstick,1,103.07,103.07,60.63,42.44,"Excellent value for money, will buy again."
ORD00001,2025-11-28,CUST0063,East,Electronics,Smartwatch,5,421.08,2105.4,1490.88,614.52,"Great quality and fast delivery, highly recommend."
ORD01488,2025-11-28,CUST0067,Central,Electronics,Smartwatch,5,297.81,1489.05,872.07,616.98,"The product is okay, does what it says."
ORD00858,2025-11-28,CUST0291,Central,Apparel,Sneakers,4,32.74,130.96,83.45,47.51,Decent quality for the price point.
ORD00014,2025-11-29,CUST0036,East,Electronics,Bluetooth Speaker,1,390.44,390.44,215.62,174.82,Bad customer support and low quality product.
ORD00829,2025-11-29,CUST0142,North,Sports,Yoga Mat,5,44.15,220.75,103.19,117.56,Bad customer support and low quality product.
ORD00219,2025-11-29,CUST0178,North,Beauty,Perfume,3,180.2,540.6,389.2,151.4,"Excellent value for money, will buy again."
ORD00739,2025-11-29,CUST0326,West,Sports,Dumbbell Set,3,81.36,244.08,160.9,83.18,"It's an average product, nothing special."
ORD00232,2025-11-29,CUST0395,East,Electronics,Laptop Stand,1,214.7,214.7,160.0,54.7,"The product is okay, does what it says."
ORD00839,2025-11-29,CUST0272,Central,Electronics,Laptop Stand,5,473.98,2369.9,1237.59,1132.31,"Very satisfied with the purchase, five stars."
ORD00423,2025-11-29,CUST0053,West,Apparel,Hoodie,4,146.45,585.8,413.51,172.29,"Very disappointed, the product broke in a week."
ORD01392,2025-11-29,CUST0258,South,Sports,Dumbbell Set,1,196.49,196.49,89.51,106.98,"The product is okay, does what it says."
ORD00495,2025-11-30,CUST0118,Central,Electronics,Wireless Earbuds,1,483.61,483.61,308.75,174.86,"Poor quality, would not recommend this to anyone."
ORD01241,2025-11-30,CUST0008,North,Apparel,Hoodie,1,264.26,264.26,130.01,134.25,"Very satisfied with the purchase, five stars."
ORD00414,2025-11-30,CUST0345,South,Sports,Running Shoes,5,446.04,2230.2,1550.78,679.42,"Superb build quality, exceeded my expectations."
ORD01390,2025-11-30,CUST0038,East,Home & Kitchen,Cookware Set,1,181.25,181.25,131.68,49.57,"Poor quality, would not recommend this to anyone."
ORD00217,2025-11-30,CUST0163,South,Sports,Running Shoes,4,395.69,1582.76,1175.12,407.64,"Great quality and fast delivery, highly recommend."
ORD01435,2025-11-30,CUST0189,West,Apparel,Denim Jacket,3,39.36,118.08,53.8,64.28,Bad customer support and low quality product.
ORD00816,2025-11-30,CUST0205,North,Apparel,Hoodie,2,389.26,778.52,362.5,416.02,"Amazing experience, customer service was fantastic."
ORD00745,2025-12-01,CUST0083,South,Apparel,Hoodie,4,328.85,1315.4,934.0,381.4,Bad customer support and low quality product.
ORD00139,2025-12-01,CUST0316,Central,Electronics,Smartwatch,1,334.68,334.68,160.17,174.51,"The product is okay, does what it says."
ORD00230,2025-12-01,CUST0268,West,Sports,Dumbbell Set,3,187.92,563.76,405.43,158.33,"Very satisfied with the purchase, five stars."
ORD00351,2025-12-01,CUST0073,East,Home & Kitchen,Blender,1,267.62,267.62,140.46,127.16,"Amazing experience, customer service was fantastic."
ORD01482,2025-12-01,CUST0375,East,Beauty,Lipstick,2,432.53,865.06,478.88,386.18,"I absolutely love this product, works perfectly!"
ORD01372,2025-12-01,CUST0306,East,Electronics,Wireless Earbuds,2,251.85,503.7,331.92,171.78,"Great quality and fast delivery, highly recommend."
ORD00382,2025-12-01,CUST0159,North,Electronics,Laptop Stand,2,388.68,777.36,477.71,299.65,"I absolutely love this product, works perfectly!"
ORD00624,2025-12-01,CUST0186,West,Sports,Running Shoes,4,36.76,147.04,109.04,38.0,"I absolutely love this product, works perfectly!"
ORD01056,2025-12-01,CUST0395,Central,Beauty,Hair Dryer,1,175.09,175.09,109.54,65.55,"Very satisfied with the purchase, five stars."
ORD00778,2025-12-01,CUST0035,East,Electronics,Laptop Stand,4,388.02,1552.08,1124.55,427.53,"Poor quality, would not recommend this to anyone."
ORD00355,2025-12-01,CUST0178,South,Home & Kitchen,Blender,4,376.71,1506.84,1091.5,415.34,"Amazing experience, customer service was fantastic."
ORD01142,2025-12-01,CUST0110,West,Home & Kitchen,Cookware Set,2,37.79,75.58,34.68,40.9,"I absolutely love this product, works perfectly!"
ORD00023,2025-12-02,CUST0141,East,Home & Kitchen,Air Fryer,4,290.02,1160.08,779.91,380.17,"Delivery was on time, product is fine."
ORD01424,2025-12-02,CUST0294,North,Beauty,Face Serum,5,419.63,2098.15,1021.41,1076.74,"Terrible experience, delivery was late and item was damaged."
ORD00996,2025-12-02,CUST0271,South,Beauty,Hair Dryer,2,280.15,560.3,312.57,247.73,"Very satisfied with the purchase, five stars."
ORD00503,2025-12-02,CUST0017,East,Sports,Yoga Mat,2,240.26,480.52,288.67,191.85,"Very satisfied with the purchase, five stars."
ORD00516,2025-12-02,CUST0188,West,Electronics,Wireless Earbuds,1,91.38,91.38,42.74,48.64,"The product is okay, does what it says."
ORD00564,2025-12-02,CUST0179,South,Home & Kitchen,Vacuum Cleaner,4,415.49,1661.96,748.18,913.78,"I absolutely love this product, works perfectly!"
ORD01291,2025-12-02,CUST0393,Central,Electronics,Wireless Earbuds,5,464.98,2324.9,1457.92,866.98,"It's an average product, nothing special."
ORD00343,2025-12-02,CUST0272,Central,Home & Kitchen,Blender,2,131.28,262.56,130.98,131.58,"Amazing experience, customer service was fantastic."
ORD00183,2025-12-02,CUST0260,East,Sports,Yoga Mat,1,124.0,124.0,64.01,59.99,"Amazing experience, customer service was fantastic."
ORD00730,2025-12-02,CUST0288,East,Electronics,Bluetooth Speaker,2,72.34,144.68,104.81,39.87,"Excellent value for money, will buy again."
ORD00642,2025-12-03,CUST0204,West,Electronics,Laptop Stand,3,94.78,284.34,150.71,133.63,"Superb build quality, exceeded my expectations."
ORD01115,2025-12-03,CUST0040,South,Home & Kitchen,Blender,4,253.31,1013.24,540.16,473.08,"I absolutely love this product, works perfectly!"
ORD00150,2025-12-03,CUST0220,Central,Electronics,Smartwatch,2,306.43,612.86,334.27,278.59,"Very disappointed, the product broke in a week."
ORD01045,2025-12-03,CUST0374,Central,Electronics,Wireless Earbuds,3,10.66,31.98,19.16,12.82,"It's an average product, nothing special."
ORD01130,2025-12-04,CUST0038,West,Beauty,Perfume,1,468.05,468.05,328.7,139.35,Decent quality for the price point.
ORD00685,2025-12-04,CUST0029,South,Sports,Cycling Helmet,4,162.08,648.32,439.98,208.34,"Poor quality, would not recommend this to anyone."
ORD01324,2025-12-04,CUST0127,Central,Home & Kitchen,Blender,3,481.22,1443.66,887.4,556.26,"The product is okay, does what it says."
ORD01335,2025-12-05,CUST0142,South,Sports,Dumbbell Set,2,301.51,603.02,330.12,272.9,"Superb build quality, exceeded my expectations."
ORD01481,2025-12-05,CUST0161,East,Beauty,Perfume,5,309.95,1549.75,952.75,597.0,"Very satisfied with the purchase, five stars."
ORD01055,2025-12-05,CUST0055,South,Home & Kitchen,Cookware Set,2,301.03,602.06,297.73,304.33,"Amazing experience, customer service was fantastic."
ORD00966,2025-12-05,CUST0194,South,Apparel,T-Shirt,3,112.66,337.98,198.26,139.72,"Not worth the money, quite unhappy with this purchase."
ORD01166,2025-12-05,CUST0258,North,Home & Kitchen,Cookware Set,4,196.27,785.08,432.71,352.37,"The product is okay, does what it says."
ORD00527,2025-12-05,CUST0050,East,Apparel,Sneakers,4,352.68,1410.72,774.72,636.0,"The product is okay, does what it says."
ORD00902,2025-12-05,CUST0191,Central,Sports,Running Shoes,5,175.06,875.3,543.43,331.87,Bad customer support and low quality product.
ORD01296,2025-12-06,CUST0193,South,Electronics,Smartwatch,2,207.84,415.68,212.96,202.72,"It's an average product, nothing special."
ORD00805,2025-12-06,CUST0037,Central,Electronics,Bluetooth Speaker,3,375.41,1126.23,518.68,607.55,"It's an average product, nothing special."
ORD00369,2025-12-06,CUST0165,North,Beauty,Hair Dryer,5,363.75,1818.75,1028.4,790.35,"Superb build quality, exceeded my expectations."
ORD01251,2025-12-06,CUST0262,East,Sports,Running Shoes,1,88.44,88.44,60.69,27.75,"Poor quality, would not recommend this to anyone."
ORD01102,2025-12-06,CUST0352,North,Beauty,Lipstick,3,462.02,1386.06,978.28,407.78,Decent quality for the price point.
ORD00028,2025-12-06,CUST0008,West,Sports,Yoga Mat,4,237.21,948.84,527.56,421.28,Decent quality for the price point.
ORD00322,2025-12-06,CUST0160,South,Home & Kitchen,Air Fryer,5,245.96,1229.8,787.85,441.95,"Very satisfied with the purchase, five stars."
ORD01108,2025-12-07,CUST0109,North,Beauty,Face Serum,2,268.61,537.22,328.78,208.44,"I absolutely love this product, works perfectly!"
ORD00024,2025-12-07,CUST0348,North,Electronics,Bluetooth Speaker,1,193.69,193.69,103.76,89.93,Bad customer support and low quality product.
ORD01438,2025-12-07,CUST0321,West,Home & Kitchen,Air Fryer,3,497.27,1491.81,688.46,803.35,"Great quality and fast delivery, highly recommend."
ORD00126,2025-12-07,CUST0041,East,Home & Kitchen,Vacuum Cleaner,4,493.46,1973.84,972.61,1001.23,"Very satisfied with the purchase, five stars."
ORD00754,2025-12-07,CUST0038,East,Electronics,Smartwatch,5,194.33,971.65,544.32,427.33,"Amazing experience, customer service was fantastic."
ORD00575,2025-12-07,CUST0006,Central,Sports,Cycling Helmet,2,82.77,165.54,104.11,61.43,"Not worth the money, quite unhappy with this purchase."
ORD00349,2025-12-08,CUST0074,South,Sports,Cycling Helmet,2,305.78,611.56,289.33,322.23,"Very satisfied with the purchase, five stars."
ORD01035,2025-12-08,CUST0179,West,Beauty,Face Serum,5,334.07,1670.35,805.67,864.68,"I absolutely love this product, works perfectly!"
ORD00687,2025-12-08,CUST0143,Central,Beauty,Lipstick,2,23.78,47.56,26.76,20.8,"The product is okay, does what it says."
ORD01290,2025-12-08,CUST0290,West,Home & Kitchen,Blender,4,289.29,1157.16,636.85,520.31,"Great quality and fast delivery, highly recommend."
ORD00710,2025-12-08,CUST0334,South,Beauty,Hair Dryer,1,25.44,25.44,12.38,13.06,"It's an average product, nothing special."
ORD00954,2025-12-08,CUST0381,East,Sports,Running Shoes,4,209.9,839.6,459.57,380.03,"Delivery was on time, product is fine."
ORD01188,2025-12-08,CUST0223,West,Sports,Cycling Helmet,5,140.03,700.15,459.57,240.58,"Delivery was on time, product is fine."
ORD00318,2025-12-09,CUST0336,East,Home & Kitchen,Air Fryer,2,381.08,762.16,379.94,382.22,"Amazing experience, customer service was fantastic."
ORD00431,2025-12-09,CUST0367,West,Home & Kitchen,Air Fryer,4,143.75,575.0,317.65,257.35,"Great quality and fast delivery, highly recommend."
ORD00179,2025-12-09,CUST0390,Central,Sports,Running Shoes,5,190.09,950.45,447.14,503.31,"I absolutely love this product, works perfectly!"
ORD01439,2025-12-09,CUST0301,North,Sports,Cycling Helmet,5,115.65,578.25,329.48,248.77,"Great quality and fast delivery, highly recommend."
ORD00709,2025-12-09,CUST0330,North,Home & Kitchen,Vacuum Cleaner,3,175.87,527.61,238.55,289.06,"Delivery was on time, product is fine."
ORD01087,2025-12-09,CUST0356,East,Sports,Yoga Mat,2,62.58,125.16,64.06,61.1,"Amazing experience, customer service was fantastic."
ORD00017,2025-12-09,CUST0367,West,Home & Kitchen,Blender,5,54.94,274.7,173.26,101.44,"The product is okay, does what it says."
ORD01042,2025-12-09,CUST0198,East,Apparel,T-Shirt,4,178.81,715.24,335.06,380.18,"Excellent value for money, will buy again."
ORD00399,2025-12-09,CUST0345,North,Home & Kitchen,Cookware Set,2,281.8,563.6,380.06,183.54,"Very disappointed, the product broke in a week."
ORD00266,2025-12-09,CUST0202,West,Home & Kitchen,Air Fryer,4,13.29,53.16,30.08,23.08,"Delivery was on time, product is fine."
ORD01235,2025-12-10,CUST0256,South,Electronics,Smartwatch,5,379.6,1898.0,865.78,1032.22,"Very satisfied with the purchase, five stars."
ORD00145,2025-12-10,CUST0179,East,Beauty,Face Serum,4,82.69,330.76,246.74,84.02,"Terrible experience, delivery was late and item was damaged."
ORD00759,2025-12-10,CUST0358,Central,Sports,Running Shoes,4,414.37,1657.48,1177.57,479.91,"I absolutely love this product, works perfectly!"
ORD00440,2025-12-10,CUST0220,Central,Beauty,Lipstick,2,221.3,442.6,245.31,197.29,"Amazing experience, customer service was fantastic."
ORD01200,2025-12-10,CUST0278,North,Beauty,Lipstick,5,446.11,2230.55,1167.66,1062.89,Decent quality for the price point.
ORD00836,2025-12-10,CUST0015,North,Home & Kitchen,Vacuum Cleaner,4,71.97,287.88,202.31,85.57,"Very satisfied with the purchase, five stars."
ORD00297,2025-12-10,CUST0211,North,Beauty,Perfume,5,33.61,168.05,93.77,74.28,"Not worth the money, quite unhappy with this purchase."
ORD00164,2025-12-10,CUST0226,North,Home & Kitchen,Vacuum Cleaner,5,56.9,284.5,130.04,154.46,Decent quality for the price point.
ORD01073,2025-12-11,CUST0214,East,Beauty,Perfume,2,214.18,428.36,242.29,186.07,"I absolutely love this product, works perfectly!"
ORD00185,2025-12-11,CUST0183,Central,Beauty,Lipstick,3,215.1,645.3,443.39,201.91,"Delivery was on time, product is fine."
ORD01447,2025-12-11,CUST0183,West,Sports,Cycling Helmet,5,289.16,1445.8,746.72,699.08,Decent quality for the price point.
ORD01316,2025-12-11,CUST0377,North,Electronics,Wireless Earbuds,2,120.16,240.32,180.21,60.11,"Superb build quality, exceeded my expectations."
ORD01246,2025-12-11,CUST0169,South,Beauty,Perfume,3,325.84,977.52,653.48,324.04,"Amazing experience, customer service was fantastic."
ORD00417,2025-12-11,CUST0387,North,Home & Kitchen,Blender,4,282.82,1131.28,795.9,335.38,"It's an average product, nothing special."
ORD00285,2025-12-11,CUST0194,North,Sports,Running Shoes,1,364.34,364.34,194.59,169.75,"Delivery was on time, product is fine."
ORD01432,2025-12-11,CUST0350,West,Home & Kitchen,Cookware Set,1,492.39,492.39,303.85,188.54,"It's an average product, nothing special."
ORD01006,2025-12-12,CUST0301,South,Apparel,T-Shirt,2,136.93,273.86,181.46,92.4,"Amazing experience, customer service was fantastic."
ORD00418,2025-12-12,CUST0287,West,Electronics,Bluetooth Speaker,2,265.76,531.52,333.09,198.43,"The product is okay, does what it says."
ORD00641,2025-12-12,CUST0393,South,Sports,Dumbbell Set,3,479.49,1438.47,754.17,684.3,"Amazing experience, customer service was fantastic."
ORD01183,2025-12-12,CUST0142,East,Home & Kitchen,Air Fryer,4,230.94,923.76,513.36,410.4,"It's an average product, nothing special."
ORD01249,2025-12-12,CUST0180,North,Sports,Cycling Helmet,5,298.68,1493.4,962.2,531.2,"Amazing experience, customer service was fantastic."
